id,first_name,last_name,age,country_name,subscription,watch_time_hours,favourite_genre,last_access
0,John,Hernandez,0,NA,Premium,704,NA,24-Mar-24
19179,Jane,Brown,0,NA,Premium,0,NA,NA
0,Alex,Williams,0,UK,Basic,346,Drama,NA
19181,James,Miller,0,Canada,Standard,123,Romance,17-Jan-25
5185,Michael,Martinez,0,NA,NA,479,Comedy,15-Nov-24
19183,NA,,54,India,NA,0,Drama,17-Aug-24
19184,James,Williams,0,UK,Standard,0,NA,06-Dec-24
19185,Jane,Johnson,43,Brazil,NA,211,Action,NA
5185,NA,,15,Australia,NA,222,Drama,28-Apr-24
0,NA,,0,Brazil,Basic,98,NA,NA
19188,NA,,27,Mexico,Standard,0,Drama,21-Jan-25
0,John,Jones,45,Japan,NA,301,Comedy,22-Nov-24
0,Jane,Smith,15,NA,NA,0,Action,NA
19191,Jane,Hernandez,78,India,NA,222,Sci-Fi,22-Apr-24
0,NA,,52,Australia,Standard,0,Comedy,09-Oct-24
0,NA,,15,India,Premium,222,NA,21-May-24
19194,James,Brown,41,USA,Premium,0,Romance,03-Aug-24
0,Sarah,Brown,22,NA,Premium,0,NA,NA
19196,James,Hernandez,26,Canada,Basic,222,Sci-Fi,22-Dec-24
5185,NA,,54,Brazil,Premium,573,Sci-Fi,07-Sep-24
0,Emma,Davis,55,NA,Basic,222,NA,NA
0,Emma,Brown,0,Canada,NA,222,Horror,NA
19200,John,Jones,27,NA,NA,222,Action,12-Jul-24
0,Michael,Hernandez,27,NA,NA,818,Horror,NA
0,Emma,Garcia,26,France,NA,0,Action,NA
19203,Michael,Davis,27,NA,Premium,0,Documentary,NA
0,Alex,Brown,27,NA,NA,0,Action,28-Jan-25
19205,NA,,0,NA,Standard,131,Drama,NA
0,Alex,Smith,0,UK,Basic,10,NA,NA
0,NA,,27,India,Standard,485,NA,22-Apr-24
19208,Alex,Davis,38,UK,Basic,0,NA,NA
0,NA,,66,France,NA,0,NA,21-Mar-24
0,NA,,28,Japan,NA,879,Drama,27-Sep-24
0,NA,,0,France,Premium,0,NA,11-Mar-24
0,Emma,Brown,35,NA,NA,658,Documentary,NA
19213,Emma,Hernandez,53,NA,Premium,189,NA,08-Jul-24
0,Sarah,Jones,56,Australia,Premium,404,NA,NA
0,NA,,51,France,NA,0,Documentary,NA
0,NA,,0,NA,Basic,222,Action,24-Feb-25
0,Jane,Hernandez,0,NA,NA,332,NA,NA
0,NA,,17,India,Premium,222,NA,20-Jul-24
19219,Chris,Hernandez,27,NA,Standard,222,Action,07-Nov-24
19220,Jane,Davis,27,India,Basic,222,Drama,05-Sep-24
0,NA,,35,USA,Basic,0,NA,04-Mar-25
5185,Michael,Martinez,39,NA,NA,0,Comedy,07-Apr-24
0,NA,,0,NA,Basic,0,Romance,03-Dec-24
5185,NA,,0,Japan,NA,469,NA,NA
0,NA,,43,Australia,Basic,611,NA,18-Mar-24
0,Katie,Johnson,75,Canada,NA,86,Sci-Fi,14-Aug-24
0,Jane,Johnson,27,NA,NA,0,Documentary,31-Jan-25
0,Alex,Martinez,23,NA,NA,397,Romance,29-Jul-24
19229,NA,,49,NA,NA,667,Action,NA
19230,Katie,Brown,39,NA,NA,0,Documentary,NA
0,Alex,Martinez,43,NA,NA,290,NA,17-Jan-25
19232,James,Davis,20,NA,Premium,451,Action,27-May-24
0,Sarah,Jones,0,NA,NA,222,NA,NA
19234,NA,,27,UK,NA,593,Documentary,15-May-24
19235,NA,,70,Canada,Basic,0,Comedy,13-Oct-24
19236,Sarah,Williams,37,Brazil,Premium,222,NA,NA
19237,NA,,40,NA,Premium,71,Documentary,NA
5185,Michael,Hernandez,27,NA,NA,453,NA,NA
0,Katie,Smith,35,Germany,Standard,222,NA,29-Aug-24
0,Michael,Smith,0,NA,Standard,0,Action,23-May-24
19241,NA,,24,NA,Standard,0,NA,08-Jan-25
0,John,Martinez,0,NA,Standard,511,Action,29-Oct-24
19243,David,Brown,71,NA,NA,222,NA,NA
5185,Sarah,Martinez,0,France,Premium,541,NA,26-Aug-24
19245,NA,,19,Mexico,Basic,0,Drama,18-Apr-24
0,David,Garcia,27,NA,Standard,878,Comedy,NA
19247,NA,,0,France,Basic,0,NA,31-Aug-24
0,John,Smith,48,France,Premium,296,Documentary,NA
5185,NA,,56,Brazil,Basic,222,NA,NA
0,James,Garcia,56,NA,Standard,0,NA,31-Jul-24
19251,John,Jones,20,UK,NA,117,NA,27-Feb-25
19252,NA,,19,NA,Basic,0,Comedy,05-Dec-24
19253,Alex,Johnson,0,Australia,NA,262,NA,NA
19254,NA,,27,USA,NA,0,Drama,NA
19255,David,Miller,76,USA,Premium,477,Action,26-Aug-24
19256,NA,,0,NA,Basic,135,Sci-Fi,NA
19257,Emma,Brown,27,NA,NA,0,Documentary,08-Oct-24
19258,NA,,75,NA,Basic,141,Comedy,19-Jul-24
5185,NA,,0,NA,NA,727,Horror,NA
0,John,Smith,73,NA,NA,0,Action,19-Mar-24
19261,NA,,27,NA,Standard,682,NA,24-Jan-25
19262,NA,,0,UK,Standard,0,NA,NA
19263,NA,,57,Japan,NA,0,Documentary,NA
0,NA,,0,Japan,NA,222,NA,NA
0,David,Williams,35,NA,Premium,222,NA,NA
19266,David,Williams,0,NA,Standard,720,NA,05-Oct-24
19267,David,Garcia,0,NA,NA,572,NA,19-Aug-24
5185,NA,,75,NA,Standard,650,Action,02-Feb-25
19269,NA,,0,Mexico,Standard,222,NA,06-Jan-25
0,Michael,Smith,27,NA,Standard,0,Sci-Fi,22-Dec-24
19271,Alex,Brown,0,NA,NA,878,NA,06-Sep-24
5185,NA,,27,India,Premium,35,Comedy,26-Oct-24
19273,Chris,Miller,0,Canada,Standard,0,NA,11-Aug-24
0,Katie,Jones,29,USA,Basic,222,Comedy,15-Oct-24
0,James,Smith,54,Australia,Premium,272,Documentary,18-Dec-24
19276,NA,,0,Brazil,NA,359,NA,16-Dec-24
19277,David,Hernandez,77,Australia,Premium,0,Comedy,NA
0,Alex,Smith,0,USA,Basic,0,NA,NA
19279,Jane,Hernandez,0,NA,Basic,462,Comedy,27-Jan-25
0,NA,,0,NA,Premium,596,Action,07-Jan-25
19281,Sarah,Hernandez,0,Canada,NA,0,Romance,21-Jun-24
0,Katie,Davis,27,Mexico,Basic,546,NA,30-Dec-24
19283,NA,,0,Canada,NA,636,Action,NA
0,NA,,0,Brazil,Basic,692,Drama,01-Sep-24
19285,Michael,Williams,64,UK,NA,310,Action,22-Aug-24
19286,NA,,0,NA,NA,222,Documentary,NA
0,Katie,Davis,0,Australia,Standard,390,Romance,17-Mar-24
0,Michael,Hernandez,0,NA,NA,297,Action,NA
0,Alex,Garcia,0,UK,Premium,146,Romance,NA
19290,NA,,0,NA,Premium,0,NA,NA
19291,David,Garcia,69,Australia,Premium,0,Horror,NA
19292,David,Davis,0,Japan,Premium,80,Comedy,NA
19293,NA,,60,Mexico,Standard,0,NA,29-Nov-24
19294,John,Brown,0,Brazil,NA,0,Drama,01-May-24
0,Chris,Jones,22,NA,Standard,0,Action,01-Apr-24
19296,NA,,49,India,Basic,517,NA,25-Nov-24
5185,NA,,27,NA,Standard,0,Horror,NA
5185,Sarah,Martinez,0,France,NA,794,NA,NA
0,Chris,Jones,0,India,NA,0,NA,20-Jun-24
0,Sarah,Brown,43,NA,NA,628,NA,NA
0,James,Davis,31,Japan,NA,411,Documentary,NA
0,Jane,Hernandez,39,NA,Standard,196,NA,03-Apr-24
19303,Sarah,Hernandez,0,NA,Basic,222,Drama,NA
19304,Sarah,Martinez,0,Germany,Basic,222,Drama,NA
19305,David,Martinez,0,NA,NA,796,Horror,21-Jun-24
5185,David,Williams,44,Japan,NA,80,NA,NA
0,James,Davis,58,India,Standard,0,Documentary,10-Dec-24
19308,Emma,Johnson,15,Mexico,Premium,0,Horror,NA
5185,NA,,0,Canada,NA,10,NA,NA
5185,NA,,57,NA,Standard,0,NA,20-May-24
5185,NA,,0,NA,NA,222,NA,28-Apr-24
0,Alex,Williams,36,India,Basic,201,Drama,21-Feb-25
0,NA,,76,Mexico,Basic,0,Action,07-Jul-24
0,John,Davis,0,Canada,Premium,229,NA,11-Jun-24
19315,Alex,Jones,0,Mexico,NA,0,NA,10-Jan-25
0,Emma,Brown,0,France,NA,205,Action,NA
0,NA,,63,Germany,NA,671,Action,05-Apr-24
0,NA,,0,Canada,Standard,256,NA,21-Oct-24
0,Emma,Smith,47,Japan,Basic,610,NA,03-Jun-24
19320,James,Johnson,16,Australia,Standard,731,Sci-Fi,31-Aug-24
0,James,Williams,0,Japan,NA,270,Horror,24-Apr-24
19322,NA,,71,Japan,Premium,222,Horror,10-Jun-24
19323,NA,,0,NA,Standard,0,NA,NA
0,NA,,0,Mexico,Premium,610,Comedy,23-Feb-25
19325,Alex,Jones,0,Brazil,Premium,0,NA,18-Nov-24
19326,James,Brown,0,USA,NA,462,NA,NA
0,NA,,0,Australia,NA,222,NA,15-Feb-25
19329,NA,,27,India,Standard,859,NA,16-Apr-24
19330,NA,,27,UK,Standard,581,Documentary,25-Jul-24
19331,Chris,Johnson,0,NA,Standard,663,Comedy,19-Sep-24
19332,NA,,74,NA,NA,18,Action,NA
0,NA,,33,France,Premium,222,Drama,02-Feb-25
0,NA,,25,Germany,NA,66,NA,NA
19335,John,Hernandez,0,India,Standard,0,NA,13-Jul-24
5185,NA,,27,Japan,NA,737,NA,NA
19337,James,Garcia,59,NA,Basic,265,Drama,24-Mar-24
0,NA,,66,NA,Standard,222,NA,NA
0,NA,,57,Germany,NA,880,Documentary,NA
5185,Jane,Hernandez,27,NA,NA,222,Documentary,12-Oct-24
19341,NA,,0,NA,NA,0,NA,26-Jan-25
0,James,Brown,27,NA,Basic,0,Comedy,NA
0,Katie,Jones,69,NA,NA,222,Drama,29-Jul-24
5185,NA,,39,Mexico,Premium,222,Sci-Fi,26-May-24
19345,NA,,0,NA,Premium,222,Drama,02-Aug-24
19346,NA,,71,NA,Standard,0,NA,23-Mar-24
0,NA,,51,NA,Standard,864,NA,10-Apr-24
5185,James,Brown,64,NA,Premium,222,Drama,22-Apr-24
0,NA,,0,Mexico,Basic,440,Documentary,NA
5185,Michael,Johnson,0,Canada,Standard,222,Sci-Fi,NA
0,NA,,45,France,NA,222,Sci-Fi,09-Sep-24
0,NA,,27,Australia,Basic,0,NA,NA
19353,James,Smith,25,UK,NA,797,Documentary,13-Nov-24
0,David,Johnson,27,NA,Standard,779,Documentary,20-Feb-25
19355,James,Smith,54,NA,Standard,0,Romance,NA
19356,NA,,27,USA,Premium,279,NA,25-Jul-24
0,James,Jones,0,NA,Standard,222,NA,NA
19358,NA,,27,Mexico,Standard,50,Documentary,24-Sep-24
19359,NA,,0,UK,NA,0,NA,19-Sep-24
0,Sarah,Miller,48,NA,Standard,317,NA,22-Apr-24
0,Jane,Davis,0,France,Premium,0,Documentary,03-Apr-24
0,NA,,39,NA,NA,135,NA,NA
19363,Alex,Johnson,0,Japan,Premium,564,NA,05-Jul-24
19364,NA,,36,UK,NA,222,NA,NA
19365,David,Johnson,0,Mexico,Premium,58,Action,06-Feb-25
0,Alex,Brown,26,Japan,Basic,0,NA,17-May-24
19367,NA,,27,Mexico,Basic,222,NA,02-Mar-25
19368,Michael,Johnson,0,NA,Premium,0,Sci-Fi,20-Mar-24
19369,David,Miller,0,NA,Standard,222,Documentary,NA
19370,Chris,Garcia,45,Japan,NA,222,NA,NA
5185,Katie,Martinez,27,Germany,NA,397,Documentary,20-Sep-24
0,NA,,27,NA,NA,334,Comedy,31-Dec-24
0,John,Johnson,28,Brazil,NA,0,NA,30-Oct-24
0,NA,,0,France,NA,406,Documentary,20-Feb-25
5185,James,Smith,0,Canada,Basic,222,Documentary,16-May-24
5185,NA,,0,India,Standard,0,Romance,NA
0,John,Davis,48,NA,Basic,0,Comedy,23-Mar-24
0,NA,,67,NA,Basic,0,NA,11-Aug-24
5185,Jane,Brown,35,Japan,Premium,122,Sci-Fi,27-Sep-24
19380,Alex,Brown,14,NA,NA,413,NA,05-Aug-24
19381,NA,,0,Brazil,Basic,373,NA,08-Dec-24
19382,Jane,Hernandez,17,NA,Standard,0,NA,13-Nov-24
19383,NA,,0,Brazil,NA,0,Documentary,13-Jan-25
0,NA,,27,Mexico,NA,551,NA,11-Nov-24
0,Sarah,Smith,27,Australia,Premium,222,Sci-Fi,NA
19386,Chris,Miller,57,NA,Basic,610,NA,NA
19387,NA,,74,UK,NA,435,NA,31-May-24
0,NA,,51,NA,NA,90,Comedy,NA
0,Chris,Davis,0,Mexico,Premium,222,Sci-Fi,21-Apr-24
19390,NA,,0,UK,Premium,222,Sci-Fi,11-Jul-24
0,NA,,0,Australia,Premium,116,NA,NA
19392,Alex,Johnson,74,Canada,Premium,0,Action,NA
19393,NA,,0,Canada,NA,0,NA,20-Oct-24
19394,NA,,27,USA,Standard,0,Romance,NA
19395,Jane,Davis,64,NA,Premium,222,Drama,NA
5185,Chris,Davis,33,UK,Standard,222,Documentary,28-Jun-24
0,NA,,33,NA,Standard,222,NA,NA
19398,Michael,Garcia,0,NA,NA,222,Comedy,NA
0,NA,,66,Canada,NA,323,Action,11-Dec-24
19400,Sarah,Martinez,0,NA,NA,0,NA,22-Jun-24
19401,Sarah,Johnson,70,UK,Premium,0,Action,01-Jul-24
0,NA,,50,UK,NA,45,Horror,01-Oct-24
19403,David,Brown,0,NA,Basic,0,NA,25-Oct-24
5185,NA,,27,NA,Basic,0,Action,NA
19405,NA,,0,NA,NA,222,NA,NA
19406,NA,,0,Brazil,NA,222,NA,26-Nov-24
0,Katie,Martinez,63,Australia,Premium,0,Action,10-Feb-25
19408,NA,,25,Germany,NA,402,NA,NA
19409,NA,,0,NA,NA,0,NA,04-May-24
5185,NA,,14,Canada,NA,0,NA,NA
19411,Michael,Garcia,18,UK,NA,863,NA,NA
0,NA,,29,NA,NA,0,Drama,17-Jun-24
0,James,Williams,48,NA,Basic,0,Sci-Fi,NA
19414,NA,,0,Mexico,NA,222,Horror,NA
5185,Emma,Brown,45,NA,NA,616,Romance,NA
0,NA,,27,Australia,NA,0,Documentary,NA
5185,NA,,0,NA,NA,71,Documentary,NA
19418,Katie,Williams,37,Mexico,Basic,222,Romance,NA
0,Katie,Davis,27,Mexico,Premium,0,Documentary,01-Nov-24
0,NA,,0,NA,NA,592,NA,04-Dec-24
19421,Katie,Martinez,33,NA,Basic,325,Romance,07-Feb-25
19422,Sarah,Johnson,34,Germany,Premium,451,NA,03-Dec-24
5185,NA,,0,Germany,NA,222,Horror,15-Jun-24
19424,NA,,47,USA,Basic,451,Romance,NA
19425,Emma,Miller,27,Germany,NA,503,NA,05-Sep-24
0,Jane,Jones,0,Japan,Premium,222,NA,18-Oct-24
5185,NA,,23,NA,Basic,547,Action,NA
5185,Chris,Smith,27,France,Basic,82,NA,28-Jun-24
0,NA,,61,NA,NA,115,Romance,05-Aug-24
19430,NA,,27,NA,NA,20,Sci-Fi,NA
19431,NA,,0,France,NA,0,NA,NA
19432,NA,,0,Brazil,Standard,0,Romance,06-Feb-25
19433,John,Hernandez,74,UK,Standard,478,NA,11-Feb-25
0,Katie,Martinez,70,Japan,Premium,143,Drama,NA
19435,NA,,37,NA,Standard,668,NA,12-Aug-24
19436,John,Smith,61,India,Basic,0,Action,NA
19437,David,Hernandez,27,Canada,NA,857,Action,NA
0,Emma,Hernandez,31,Germany,Premium,512,NA,08-Jun-24
19439,NA,,0,Canada,NA,0,Documentary,27-Oct-24
19440,NA,,47,NA,Basic,483,Drama,25-Jun-24
0,NA,,37,France,Basic,0,NA,NA
0,NA,,43,UK,Basic,181,NA,22-Aug-24
19443,NA,,0,Canada,Premium,309,Documentary,23-Jan-25
0,Sarah,Johnson,0,India,NA,0,NA,15-Apr-24
5185,NA,,67,Australia,NA,389,Action,NA
0,NA,,0,India,Standard,181,NA,19-Feb-25
19447,NA,,0,USA,Premium,222,NA,24-Mar-24
5185,Michael,Miller,27,NA,NA,300,Action,23-Jun-24
19449,NA,,0,NA,NA,367,Documentary,NA
0,Emma,Miller,33,NA,Standard,0,Action,26-Apr-24
0,James,Jones,75,Japan,NA,222,Comedy,NA
0,Michael,Brown,35,Mexico,NA,0,NA,NA
19453,NA,,64,NA,NA,767,Documentary,NA
0,NA,,27,NA,Basic,582,Drama,NA
0,Alex,Smith,30,Brazil,Standard,0,Romance,10-Jan-25
0,NA,,47,NA,NA,315,Action,16-Apr-24
0,Michael,Hernandez,0,NA,NA,0,Comedy,14-Aug-24
19458,NA,,39,NA,Basic,247,Sci-Fi,NA
19459,NA,,0,France,Premium,827,Horror,05-Oct-24
0,Chris,Brown,73,Brazil,NA,222,Comedy,06-Dec-24
5185,Katie,Jones,27,USA,Standard,0,NA,NA
19462,NA,,22,France,NA,246,NA,NA
19463,NA,,32,India,Standard,124,Horror,08-Apr-24
0,Katie,Davis,54,NA,NA,829,Action,15-Jul-24
19465,Emma,Miller,0,Japan,NA,0,Horror,20-May-24
0,Emma,Garcia,27,India,NA,234,Horror,NA
5185,NA,,29,Mexico,Premium,535,NA,21-Feb-25
0,NA,,27,USA,Standard,0,Sci-Fi,NA
19469,John,Davis,0,India,NA,59,NA,NA
0,Michael,Martinez,54,NA,Basic,219,Horror,18-Oct-24
0,NA,,0,NA,NA,745,Drama,05-May-24
19472,NA,,55,NA,Basic,165,Action,NA
0,Emma,Garcia,49,Brazil,NA,601,NA,NA
19474,Michael,Martinez,0,NA,Premium,0,NA,NA
5185,Michael,Garcia,57,India,Premium,761,Horror,05-Feb-25
0,NA,,0,France,Premium,747,NA,NA
19477,NA,,58,France,NA,0,Horror,NA
0,NA,,0,NA,Premium,0,Action,14-Jul-24
19479,Katie,Garcia,64,NA,Premium,0,Sci-Fi,NA
19480,Michael,Davis,63,Canada,NA,221,NA,30-Jan-25
19481,NA,,31,Japan,Premium,0,NA,18-May-24
19482,James,Martinez,0,Japan,NA,643,Action,10-Dec-24
19483,Sarah,Brown,20,UK,NA,222,Action,NA
19484,Jane,Smith,0,NA,Basic,837,NA,17-May-24
19485,NA,,27,NA,Premium,222,NA,NA
0,NA,,49,Japan,NA,736,NA,18-Oct-24
19487,James,Williams,0,NA,Standard,0,NA,16-Mar-24
19488,Michael,Smith,48,NA,Premium,0,NA,25-Feb-25
19489,Jane,Hernandez,39,NA,NA,0,NA,NA
5185,Emma,Johnson,27,NA,Premium,0,Action,NA
19491,John,Smith,0,NA,NA,461,NA,02-Sep-24
0,James,Jones,64,Mexico,NA,357,NA,NA
19493,NA,,49,Australia,NA,785,Horror,10-Mar-24
0,Sarah,Johnson,0,Australia,NA,0,Comedy,29-Mar-24
0,Emma,Johnson,0,UK,NA,649,Action,NA
5185,David,Brown,35,NA,Standard,842,NA,NA
19497,NA,,27,NA,Premium,699,NA,NA
0,Katie,Jones,70,Australia,NA,628,NA,NA
0,John,Martinez,0,NA,NA,141,NA,03-Jun-24
0,Alex,Miller,45,NA,Basic,0,NA,NA
0,NA,,20,NA,Standard,0,Romance,17-Sep-24
0,NA,,28,Germany,Basic,193,Documentary,NA
0,David,Davis,0,NA,Premium,0,NA,NA
19504,David,Brown,56,NA,Premium,0,Horror,NA
0,Katie,Johnson,0,NA,Basic,0,NA,NA
0,John,Martinez,0,UK,Basic,222,Sci-Fi,30-Jun-24
0,NA,,35,UK,Standard,222,Horror,08-Apr-24
19508,Alex,Williams,46,France,Premium,96,Documentary,17-Nov-24
19509,James,Jones,0,Canada,Basic,0,NA,08-Mar-24
5185,NA,,31,NA,NA,110,Comedy,NA
0,NA,,27,Canada,Standard,752,Drama,26-Jan-25
19512,NA,,27,NA,NA,22,Comedy,03-Sep-24
19513,Michael,Garcia,18,Mexico,NA,829,Action,19-Feb-25
19514,James,Garcia,45,Brazil,NA,165,Comedy,10-Jun-24
0,Sarah,Brown,0,NA,Basic,299,Action,NA
19516,NA,,27,NA,Premium,468,NA,01-Feb-25
19517,NA,,43,NA,Standard,457,NA,31-Jul-24
5185,NA,,27,NA,Basic,0,NA,05-Dec-24
19519,James,Jones,38,India,NA,0,NA,NA
0,NA,,15,NA,NA,647,Sci-Fi,18-Jul-24
19521,Chris,Davis,26,NA,NA,344,Comedy,NA
5185,Alex,Martinez,45,Australia,Premium,222,Documentary,18-Nov-24
0,John,Hernandez,0,Japan,Premium,761,Comedy,26-Feb-25
19524,James,Jones,66,NA,Basic,263,NA,11-Jun-24
0,Jane,Martinez,30,Germany,Basic,222,Sci-Fi,09-Oct-24
19526,NA,,16,USA,NA,112,Horror,NA
5185,NA,,20,USA,Standard,222,NA,03-Oct-24
0,David,Martinez,35,NA,Standard,423,Action,NA
0,NA,,27,Australia,NA,615,NA,18-Jul-24
19530,Katie,Hernandez,0,NA,NA,0,Documentary,19-May-24
0,John,Miller,0,NA,Standard,20,Sci-Fi,30-Apr-24
19532,David,Brown,0,NA,Standard,0,Action,06-Jul-24
0,NA,,24,NA,NA,447,Drama,06-Jun-24
19534,Emma,Brown,68,NA,NA,0,Horror,NA
5185,NA,,31,France,Basic,129,NA,04-Dec-24
0,NA,,27,NA,NA,149,Romance,28-Mar-24
5185,Alex,Miller,25,India,Premium,168,Comedy,05-Nov-24
19538,David,Martinez,48,Brazil,Basic,0,NA,NA
19539,Alex,Smith,27,India,NA,200,NA,16-Jul-24
19540,David,Williams,67,Germany,NA,475,NA,11-May-24
19541,John,Johnson,31,NA,Standard,368,Sci-Fi,NA
5185,David,Hernandez,0,Japan,Premium,658,NA,20-Jul-24
0,Jane,Miller,0,UK,NA,222,Comedy,29-Aug-24
0,Emma,Davis,17,Mexico,Standard,358,NA,NA
5185,NA,,0,Canada,Premium,0,Documentary,03-Feb-25
0,Katie,Williams,0,Mexico,NA,885,Horror,NA
19547,NA,,0,NA,Basic,222,Comedy,20-Apr-24
19548,Alex,Martinez,0,Mexico,Standard,0,Drama,NA
19549,Katie,Brown,51,Canada,Premium,0,Sci-Fi,NA
0,NA,,0,Germany,NA,87,Horror,NA
0,David,Johnson,38,NA,Basic,635,Horror,NA
0,NA,,0,India,NA,222,NA,16-Aug-24
19553,Alex,Garcia,0,Germany,Standard,222,NA,26-Dec-24
0,NA,,0,Germany,NA,222,Documentary,08-Feb-25
0,NA,,47,NA,Standard,0,Horror,25-Nov-24
5185,Sarah,Johnson,67,France,Basic,222,Drama,28-Nov-24
5185,Katie,Jones,27,Germany,Basic,207,NA,NA
0,Sarah,Brown,66,NA,NA,147,Horror,18-Sep-24
19559,NA,,64,India,NA,222,Comedy,25-Mar-24
5185,John,Davis,26,Brazil,NA,361,Drama,25-Feb-25
19561,NA,,0,Australia,Standard,222,Sci-Fi,14-Jan-25
5185,Jane,Jones,0,NA,Premium,678,NA,10-Jan-25
19563,NA,,31,France,Basic,0,Comedy,28-Feb-25
19564,Jane,Miller,27,Canada,NA,0,Romance,30-Jan-25
5185,Michael,Garcia,0,France,NA,567,NA,NA
0,James,Davis,34,Canada,Premium,222,Comedy,25-Oct-24
0,NA,,32,Germany,Standard,0,NA,NA
19568,Jane,Martinez,37,Japan,Standard,0,Comedy,16-Sep-24
19569,NA,,56,Australia,Basic,0,Horror,20-Jan-25
0,NA,,27,USA,Standard,0,NA,NA
19571,Chris,Williams,80,Australia,NA,222,Horror,16-Jul-24
0,NA,,27,India,Basic,0,Documentary,NA
0,NA,,27,NA,NA,222,NA,NA
0,NA,,27,NA,Basic,222,Romance,NA
19575,Emma,Smith,46,NA,Standard,0,Documentary,NA
5185,David,Davis,0,India,NA,136,NA,NA
19577,NA,,23,France,Basic,0,Horror,07-Aug-24
0,NA,,0,Brazil,Premium,222,NA,28-May-24
19579,NA,,49,Australia,NA,792,Drama,30-Mar-24
0,NA,,74,Australia,NA,145,Romance,03-Mar-25
19581,Michael,Miller,0,Australia,Premium,0,Comedy,07-Feb-25
19582,NA,,27,NA,Premium,222,Romance,NA
19583,James,Miller,45,Germany,NA,0,NA,NA
19584,NA,,0,Germany,Basic,0,NA,09-Jan-25
0,Chris,Jones,27,India,Basic,660,NA,23-Mar-24
19586,Michael,Brown,63,Japan,NA,0,Drama,16-May-24
19587,John,Martinez,18,Brazil,Basic,658,Comedy,25-Jun-24
19588,NA,,0,France,Standard,175,Sci-Fi,26-Jul-24
0,Alex,Martinez,0,Brazil,Standard,14,Comedy,10-Jun-24
19590,Katie,Garcia,27,France,NA,414,Documentary,24-Jan-25
5185,NA,,23,Canada,Standard,0,Drama,09-Jun-24
19592,Alex,Hernandez,38,NA,Premium,0,Sci-Fi,NA
19593,NA,,27,Australia,NA,0,Horror,NA
19594,NA,,50,Brazil,NA,222,NA,04-Apr-24
19595,David,Smith,0,Brazil,Premium,707,Horror,NA
19596,Alex,Brown,0,Canada,Standard,647,NA,23-Oct-24
0,NA,,22,NA,NA,222,NA,NA
19598,NA,,69,USA,Premium,0,Action,NA
0,NA,,43,India,Basic,222,NA,16-Oct-24
0,Chris,Johnson,58,USA,NA,0,Action,22-Nov-24
5185,Sarah,Brown,0,USA,Basic,123,NA,16-May-24
19602,NA,,52,Japan,Standard,589,NA,23-Nov-24
19603,NA,,0,Germany,NA,87,Romance,NA
19604,NA,,36,Germany,NA,0,Sci-Fi,10-Jan-25
19605,Michael,Brown,27,India,Standard,0,NA,03-Apr-24
5185,NA,,27,NA,Standard,0,Documentary,NA
19607,NA,,72,NA,NA,0,NA,NA
19608,Alex,Davis,0,NA,NA,359,Drama,NA
19609,James,Hernandez,27,Germany,Standard,222,Sci-Fi,NA
5185,Jane,Miller,27,UK,NA,0,NA,22-Jan-25
19611,Sarah,Miller,25,Mexico,Basic,0,NA,NA
19612,Chris,Davis,27,NA,Standard,705,Romance,10-Apr-24
0,Alex,Brown,27,NA,Premium,157,Drama,20-Apr-24
0,Alex,Smith,58,Canada,Basic,0,NA,06-Aug-24
0,Chris,Miller,27,NA,Basic,0,NA,23-Dec-24
5185,NA,,0,NA,Standard,0,NA,20-Feb-25
19617,NA,,0,Japan,Premium,0,NA,07-Sep-24
5185,Jane,Johnson,0,Canada,NA,222,NA,NA
5185,NA,,27,NA,Basic,297,NA,28-Jul-24
0,NA,,0,Mexico,Standard,209,Drama,NA
19621,Alex,Brown,30,USA,NA,423,NA,NA
19622,Emma,Garcia,79,NA,NA,0,Comedy,20-Mar-24
5185,NA,,48,Japan,Standard,0,Romance,NA
19624,Alex,Davis,14,India,Premium,342,Documentary,NA
5185,NA,,76,NA,NA,334,NA,NA
19626,NA,,0,Japan,Standard,481,NA,01-Jul-24
0,Jane,Martinez,0,Australia,Premium,0,Sci-Fi,14-Nov-24
0,NA,,0,Australia,NA,222,Horror,11-May-24
5185,John,Martinez,64,Australia,NA,808,Sci-Fi,NA
19630,Emma,Jones,0,NA,Basic,99,NA,NA
19631,NA,,24,NA,Standard,311,Sci-Fi,NA
19632,NA,,17,Mexico,NA,222,NA,23-Dec-24
19633,NA,,0,Germany,Basic,139,NA,19-Jun-24
19634,Sarah,Davis,60,NA,Standard,0,Documentary,21-Mar-24
0,NA,,30,France,NA,0,NA,12-May-24
19636,Sarah,Miller,51,India,Premium,222,Romance,22-Dec-24
0,James,Jones,34,NA,Premium,0,NA,NA
19638,Michael,Hernandez,13,Brazil,Premium,65,NA,24-Apr-24
19639,Sarah,Smith,0,USA,Premium,0,NA,NA
19640,NA,,54,Brazil,Standard,418,Sci-Fi,14-Jun-24
0,Emma,Johnson,27,NA,Basic,10,Horror,NA
0,Emma,Garcia,0,France,Premium,746,NA,25-Jan-25
0,Alex,Brown,59,NA,Basic,663,Horror,10-Jun-24
0,NA,,28,NA,Basic,0,Romance,12-Nov-24
19645,NA,,0,Brazil,Basic,0,Comedy,12-Apr-24
19646,Jane,Miller,0,NA,NA,222,NA,23-Jan-25
19647,NA,,30,NA,Standard,222,NA,22-Apr-24
0,John,Smith,0,NA,Standard,493,Action,NA
